ID,Date,Block,Primary Type,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,X Coordinate,Y Coordinate,Year,Latitude,Longitude
11620384,3/11/2019 9:55,031XX W PRATT BLVD,BATTERY,"SCHOOL, PRIVATE, BUILDING",FALSE,FALSE,2412,24,50,2,1154134,1944915,2019,42.00467862,-87.70828506
11620388,3/11/2019 14:22,017XX W FULLERTON AVE,THEFT,SMALL RETAIL STORE,FALSE,FALSE,1931,19,32,7,1164222,1915991,2019,41.92510186,-87.67199231
11620389,3/11/2019 16:28,028XX S DR MARTIN LUTHER KING JR DR,THEFT,STREET,FALSE,FALSE,133,1,4,35,1179378,1886068,2019,41.84265742,-87.61722027
11620391,3/11/2019 18:30,023XX W 25TH ST,THEFT,STREET,FALSE,FALSE,1034,10,25,31,1161221,1887369,2019,41.84662361,-87.68381539
11620393,3/11/2019 17:30,041XX N CAMPBELL AVE,THEFT,STREET,FALSE,FALSE,1911,19,47,5,1158969,1927363,2019,41.95641691,-87.69098114
11620394,3/11/2019 14:43,031XX W GRAND AVE,BATTERY,SIDEWALK,FALSE,FALSE,1211,12,26,23,1155402,1905875,2019,41.89752479,-87.70467357
11620396,3/12/2019 3:56,057XX S SEELEY AVE,BATTERY,RESIDENCE,FALSE,TRUE,715,7,15,67,1163674,1866600,2019,41.78957984,-87.67539659
11620398,3/11/2019 8:35,0000X S BAGGAGE LN,THEFT,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,FALSE,FALSE,813,8,13,56,1145929,1866171,2019,41.78875682,-87.74047372
11620405,3/12/2019 7:56,033XX W DOUGLAS BLVD,BATTERY,VEHICLE NON-COMMERCIAL,FALSE,TRUE,1021,10,24,29,1154503,1893261,2019,41.86292871,-87.70831291
11620417,3/11/2019 14:55,034XX N PAULINA ST,THEFT,STREET,FALSE,FALSE,1922,19,47,6,1164380,1922814,2019,41.94382121,-87.67121812
11620418,3/12/2019 7:30,077XX S STEWART AVE,BATTERY,APARTMENT,TRUE,FALSE,623,6,17,69,1174961,1853829,2019,41.75429029,-87.6343913
11620421,3/12/2019 7:50,026XX S KEDZIE AVE,THEFT,RESIDENCE,FALSE,FALSE,1032,10,12,30,1155453,1886223,2019,41.84359661,-87.70501459
11620473,1/1/2019 8:00,020XX W ROSCOE ST,THEFT,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1921,19,32,5,1161939,1922568,2019,41.94319756,-87.68019698
11620474,3/11/2019 0:01,063XX N RIDGE AVE,THEFT,OTHER,FALSE,FALSE,2413,24,40,2,1162973,1941771,2019,41.99586972,-87.67585487
11620475,3/9/2019 12:22,085XX S CONSTANCE AVE,THEFT,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,412,4,8,45,1190008,1848723,2019,41.73993028,-87.57941351
11620485,2/28/2019 14:15,060XX S PERRY AVE,THEFT,OTHER,FALSE,FALSE,311,3,20,40,1176731,1865007,2019,41.78492432,-87.62756871
11620512,3/12/2019 0:00,022XX W SHAKESPEARE AVE,THEFT,STREET,FALSE,FALSE,1432,14,32,22,1160891,1914351,2019,41.92067143,-87.68427754
11620519,3/12/2019 3:00,064XX S DR MARTIN LUTHER KING JR DR,BATTERY,HOTEL/MOTEL,FALSE,TRUE,312,3,20,42,1180034,1862168,2019,41.77705879,-87.61554549
11620523,3/11/2019 16:30,032XX S CALUMET AVE,BATTERY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,211,2,4,35,1179125,1883686,2019,41.83612682,-87.61822148
11620527,2/17/2019 3:45,001XX W RANDOLPH ST,BATTERY,OTHER,FALSE,FALSE,122,1,42,32,1174884,1901269,2019,41.88447164,-87.633257
11620528,3/12/2019 9:37,074XX S EMERALD AVE,BATTERY,APARTMENT,TRUE,TRUE,732,7,6,68,1172586,1855639,2019,41.75930978,-87.64304167
11620532,3/10/2019 14:40,008XX N STATE ST,THEFT,RESTAURANT,FALSE,FALSE,1832,18,2,8,1176214,1906091,2019,41.89767359,-87.62822761
11620535,3/12/2019 10:50,008XX W DIVERSEY PKWY,THEFT,RESTAURANT,FALSE,FALSE,1935,19,43,7,1170372,1918813,2019,41.93271318,-87.64931178
11620537,3/12/2019 9:45,078XX S MARYLAND AVE,BATTERY,APARTMENT,FALSE,TRUE,624,6,8,69,1183263,1853117,2019,41.75214738,-87.60398951
11620562,3/12/2019 8:00,040XX W POTOMAC AVE,BATTERY,RESIDENCE,FALSE,TRUE,2534,25,37,23,1149185,1908356,2019,41.90445564,-87.72744367
11620564,3/12/2019 13:15,004XX S DAMEN AVE,THEFT,CTA TRAIN,FALSE,FALSE,1225,12,27,28,1163135,1897829,2019,41.8752869,-87.67649739
11620565,3/12/2019 10:30,075XX S HARVARD AVE,BATTERY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,623,6,6,69,1175373,1854974,2019,41.75742312,-87.63284729
11620570,3/12/2019 10:45,069XX N SHERIDAN RD,THEFT,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2431,24,49,1,1166730,1946444,2019,42.00861253,-87.66189989
11620573,3/12/2019 12:30,008XX W ARMITAGE AVE,THEFT,RESTAURANT,FALSE,FALSE,1812,18,43,7,1170054,1913502,2019,41.91814649,-87.65063578
11620577,3/11/2019 23:00,106XX S AVENUE F,THEFT,RESIDENCE,FALSE,FALSE,432,4,10,52,1203499,1835102,2019,41.70221832,-87.53045097
11620578,3/12/2019 12:41,017XX W HOWARD ST,THEFT,GROCERY FOOD STORE,TRUE,FALSE,2422,24,49,1,1163126,1950347,2019,42.01939924,-87.67504949
11620580,3/12/2019 11:20,001XX W CERMAK RD,THEFT,CTA TRAIN,FALSE,FALSE,914,9,25,34,1175616,1889758,2019,41.8528683,-87.63091491
11620581,3/12/2019 10:15,046XX S HALSTED ST,THEFT,GROCERY FOOD STORE,TRUE,FALSE,925,9,11,61,1171750,1874054,2019,41.809861,-87.64556572
11620595,3/11/2019 19:00,072XX S ROCKWELL ST,BATTERY,DRIVEWAY - RESIDENTIAL,TRUE,TRUE,832,8,18,66,1160291,1856647,2019,41.76233778,-87.68807491
11620596,3/11/2019 22:25,004XX E ILLINOIS ST,THEFT,SMALL RETAIL STORE,FALSE,FALSE,1834,18,42,8,1179279,1903707,2019,41.89106211,-87.61704346
11620598,3/11/2019 18:22,009XX W BELMONT AVE,BATTERY,APARTMENT,FALSE,TRUE,1924,19,44,6,1169486,1921438,2019,41.93993565,-87.65249111
11620599,3/12/2019 10:24,005XX N CENTRAL AVE,BATTERY,STREET,TRUE,FALSE,1512,15,29,25,1138940,1903031,2019,41.89003559,-87.76520642
11620603,3/12/2019 13:32,043XX N SHERIDAN RD,BATTERY,STREET,TRUE,TRUE,1915,19,46,3,1168820,1928996,2019,41.96068958,-87.65471891
11620608,3/12/2019 1:00,0000X W 103RD ST,THEFT,HOTEL/MOTEL,FALSE,FALSE,512,5,34,49,1177576,1836668,2019,41.70713963,-87.62532552
11620609,3/11/2019 12:10,047XX W NORTH AVE,BATTERY,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2533,25,37,25,1144311,1910210,2019,41.90963629,-87.74530073
11620612,3/12/2019 10:45,043XX W WRIGHTWOOD AVE,BATTERY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2524,25,31,20,1146828,1916920,2019,41.92800146,-87.73588252
11620614,3/12/2019 8:15,062XX N CALIFORNIA AVE,BATTERY,RESIDENCE,TRUE,TRUE,2413,24,50,2,1156536,1941343,2019,41.99482845,-87.69954526
11620617,3/12/2019 11:10,052XX W PALMER ST,BATTERY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2515,25,36,19,1140886,1914122,2019,41.92043499,-87.75778644
11620628,3/12/2019 13:15,008XX W NORTH AVE,THEFT,SMALL RETAIL STORE,FALSE,FALSE,1822,18,2,8,1170635,1910871,2019,41.91091418,-87.64857834
11620629,3/12/2019 12:25,017XX N SHEFFIELD AVE,THEFT,DRUG STORE,FALSE,FALSE,1811,18,2,7,1169382,1911420,2019,41.91244802,-87.6531654
11620630,3/12/2019 10:46,011XX S CLARK ST,THEFT,SMALL RETAIL STORE,TRUE,FALSE,123,1,4,32,1175696,1895352,2019,41.86821682,-87.6304532
11620633,3/11/2019 12:48,048XX W CHICAGO AVE,THEFT,SIDEWALK,FALSE,FALSE,1531,15,37,25,1143879,1904871,2019,41.89499359,-87.74702178
11620634,3/10/2019 12:00,006XX E 50TH ST,BATTERY,STREET,FALSE,TRUE,223,2,4,38,1181582,1872009,2019,41.80402777,-87.6095669
11620642,3/12/2019 12:50,018XX W LAWRENCE AVE,THEFT,GROCERY FOOD STORE,TRUE,FALSE,2032,20,47,4,1163385,1931915,2019,41.96881582,-87.67461815
11620646,3/12/2019 10:06,034XX S INDIANA AVE,BATTERY,RESIDENCE,FALSE,FALSE,211,2,3,35,1178163,1882297,2019,41.83233723,-87.62179358
11620648,3/12/2019 11:10,052XX N SPAULDING AVE,BATTERY,APARTMENT,FALSE,TRUE,1712,17,39,13,1153435,1934640,2019,41.97649747,-87.71113137
11620651,3/12/2019 11:30,021XX W NORTH AVE,THEFT,STREET,FALSE,FALSE,1424,14,2,24,1161868,1910624,2019,41.91042393,-87.68079203
11620653,3/12/2019 13:18,002XX W JACKSON BLVD,THEFT,RESTAURANT,FALSE,FALSE,122,1,42,32,1174645,1898950,2019,41.87811351,-87.63420401
11620657,3/12/2019 12:45,0000X E GRAND AVE,THEFT,DEPARTMENT STORE,TRUE,FALSE,1834,18,42,8,1176796,1903917,2019,41.89169488,-87.62615583
11620660,3/8/2019 17:00,049XX W QUINCY ST,THEFT,STREET,FALSE,FALSE,1533,15,28,25,1143667,1898551,2019,41.87765473,-87.74795875
11620661,3/12/2019 7:00,0000X N MAYFIELD AVE,THEFT,OTHER,FALSE,FALSE,1513,15,29,25,1137164,1899633,2019,41.88074311,-87.77181045
11620663,2/2/2019 9:00,048XX S KEELER AVE,THEFT,RESIDENCE,FALSE,FALSE,815,8,14,57,1149176,1872242,2019,41.80535451,-87.7284113
11620664,3/12/2019 10:00,0000X S PULASKI RD,THEFT,STREET,FALSE,FALSE,1115,11,28,26,1149732,1899610,2019,41.88044508,-87.7256619
11620667,3/12/2019 13:05,057XX N LINCOLN AVE,BATTERY,SIDEWALK,TRUE,TRUE,2011,20,40,2,1156827,1937820,2019,41.98515526,-87.69857087
11620676,3/11/2019 18:50,022XX N SHEFFIELD AVE,THEFT,COLLEGE/UNIVERSITY GROUNDS,FALSE,FALSE,1812,18,43,7,1169258,1915085,2019,41.92250768,-87.65351421
11620686,3/12/2019 8:45,031XX W DEVON AVE,THEFT,STREET,FALSE,FALSE,2412,24,50,2,1154388,1942272,2019,41.99742102,-87.70742166
11620687,3/11/2019 11:50,036XX W 16TH ST,BATTERY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1014,10,24,29,1152493,1891802,2019,41.85896497,-87.71572999
11620689,3/12/2019 1:00,055XX W NORTH AVE,THEFT,STREET,FALSE,FALSE,2532,25,37,25,1138945,1910083,2019,41.90938704,-87.76501649
11620694,3/9/2019 18:14,061XX N LINCOLN AVE,THEFT,SMALL RETAIL STORE,FALSE,FALSE,1711,17,50,13,1152804,1941021,2019,41.99401984,-87.71328195
11620697,3/6/2019 9:27,081XX S MORGAN ST,THEFT,RESIDENCE,FALSE,FALSE,613,6,21,71,1171061,1850854,2019,41.74621256,-87.64877027
11620699,2/12/2019 17:00,025XX N KEELER AVE,BATTERY,RESIDENCE,FALSE,TRUE,2524,25,31,20,1147958,1916494,2019,41.9268108,-87.73174113
11620701,3/12/2019 3:00,081XX S CAMPBELL AVE,THEFT,STREET,FALSE,FALSE,835,8,18,70,1161111,1850567,2019,41.74563642,-87.68523734
11620702,2/28/2019 0:00,049XX N WINTHROP AVE,THEFT,APARTMENT,FALSE,FALSE,2024,20,48,3,1167975,1933153,2019,41.97211485,-87.65770502
11620703,3/12/2019 7:30,034XX W LEXINGTON ST,THEFT,APARTMENT,FALSE,FALSE,1133,11,24,27,1153658,1896491,2019,41.87180903,-87.71132892
11620704,3/12/2019 1:00,106XX S EGGLESTON AVE,THEFT,STREET,FALSE,FALSE,2233,22,34,49,1175168,1834450,2019,41.7011071,-87.63420951
11620706,3/12/2019 14:00,044XX W WALTON ST,THEFT,RESIDENCE-GARAGE,FALSE,FALSE,1111,11,37,23,1146570,1905956,2019,41.89792007,-87.73711065
11620711,3/8/2019 21:30,019XX W CRYSTAL ST,BATTERY,CHA PARKING LOT/GROUNDS,FALSE,FALSE,1424,14,1,24,1163201,1908345,2019,41.90414226,-87.67595927
11620719,2/14/2019 20:23,060XX S RHODES AVE,THEFT,APARTMENT,FALSE,FALSE,313,3,20,42,1180957,1865108,2019,41.78510524,-87.61207142
11620728,3/7/2019 15:00,040XX N KEDZIE AVE,THEFT,SMALL RETAIL STORE,FALSE,FALSE,1724,17,33,16,1154335,1926672,2019,41.95461481,-87.70803552
11620730,3/12/2019 11:00,014XX N HUDSON AVE,BATTERY,"SCHOOL, PUBLIC, GROUNDS",TRUE,FALSE,1821,18,27,8,1173056,1909896,2019,41.90818535,-87.63971348
11620732,1/9/2019 19:30,024XX W LEXINGTON ST,THEFT,APARTMENT,FALSE,FALSE,1135,11,28,28,1160292,1896632,2019,41.87206145,-87.68696886
11620733,3/12/2019 16:00,0000X S WABASH AVE,THEFT,RESTAURANT,FALSE,FALSE,112,1,42,32,1176816,1900193,2019,41.88147557,-87.62619508
11620737,3/8/2019 12:00,004XX E LOWER WACKER DR,THEFT,VEHICLE NON-COMMERCIAL,FALSE,FALSE,114,1,42,32,1179263,1902486,2019,41.887712,-87.61713965
11620738,3/11/2019 19:54,006XX N MICHIGAN AVE,THEFT,SMALL RETAIL STORE,FALSE,FALSE,1834,18,42,8,1177327,1904307,2019,41.89275303,-87.6241939
11620739,3/12/2019 9:00,067XX N OLMSTED AVE,THEFT,OTHER,FALSE,FALSE,1612,16,41,9,1124409,1943953,2019,42.0025822,-87.8176678
11620741,3/12/2019 12:00,011XX N WELLS ST,BATTERY,"SCHOOL, PRIVATE, BUILDING",FALSE,FALSE,1824,18,27,8,1174512,1907822,2019,41.90246175,-87.63442701
11620742,3/12/2019 10:54,038XX S ARCHER AVE,THEFT,OTHER,FALSE,FALSE,911,9,12,58,1160076,1879081,2019,41.82390409,-87.68824593
11620747,3/8/2019 17:23,075XX S HARVARD AVE,BATTERY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,623,6,6,69,1175373,1854974,2019,41.75742312,-87.63284729
11620750,3/12/2019 15:45,087XX S CARPENTER ST,BATTERY,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2222,22,21,71,1170843,1846817,2019,41.73513923,-87.64968658
11620754,3/12/2019 13:30,001XX N STATE ST,THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,1176352,1900927,2019,41.88350019,-87.6278767
11620759,3/12/2019 15:37,034XX W GRENSHAW ST,BATTERY,SMALL RETAIL STORE,FALSE,TRUE,1133,11,24,29,1153697,1894847,2019,41.86729694,-87.71122948
11620762,3/12/2019 13:07,001XX N STATE ST,THEFT,CONVENIENCE STORE,TRUE,FALSE,111,1,42,32,1176352,1900927,2019,41.88350019,-87.6278767
11620764,3/11/2019 18:30,047XX S DR MARTIN LUTHER KING JR DR,THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,223,2,3,38,1179661,1873623,2019,41.8085009,-87.61656276
11620768,3/12/2019 14:34,025XX W CERMAK RD,THEFT,GROCERY FOOD STORE,TRUE,FALSE,1023,10,28,31,1159824,1889315,2019,41.85199252,-87.68888874
11620770,3/12/2019 15:20,003XX N CLARK ST,THEFT,RESTAURANT,FALSE,FALSE,1831,18,42,8,1175473,1902822,2019,41.88871996,-87.63104747
11620776,3/1/2019 12:30,104XX S COTTAGE GROVE AVE,BATTERY,SIDEWALK,FALSE,TRUE,512,5,9,50,1182592,1836062,2019,41.70536205,-87.6069758
11620777,3/12/2019 16:39,013XX N HUDSON AVE,THEFT,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1821,18,27,8,1173068,1909520,2019,41.90715332,-87.63968057
11620778,3/12/2019 8:30,065XX W BRYN MAWR AVE,THEFT,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,1612,16,41,10,1131583,1936817,2019,41.98287878,-87.79144084
11620781,3/12/2019 15:00,032XX N ASHLAND AVE,THEFT,SMALL RETAIL STORE,TRUE,FALSE,1922,19,44,6,1165085,1921399,2019,41.93992341,-87.6686672
11620792,3/12/2019 16:00,006XX N WELLS ST,THEFT,RESTAURANT,FALSE,FALSE,1832,18,42,8,1174621,1904610,2019,41.89364542,-87.63412279
11620795,3/12/2019 16:50,093XX S MARQUETTE AVE,THEFT,RESIDENCE,FALSE,FALSE,423,4,7,48,1195883,1843602,2019,41.72573457,-87.55805775
11620800,3/12/2019 15:45,063XX S KILBOURN AVE,BATTERY,STREET,FALSE,TRUE,813,8,13,65,1147463,1862216,2019,41.77787449,-87.73494992
11620803,3/12/2019 16:04,008XX N LAMON AVE,BATTERY,SIDEWALK,FALSE,FALSE,1531,15,37,25,1143532,1905314,2019,41.89621574,-87.74828514
11620804,3/12/2019 16:00,001XX W RANDOLPH ST,THEFT,CTA STATION,FALSE,FALSE,122,1,42,32,1175414,1901275,2019,41.88447623,-87.63131061
11620805,3/12/2019 15:44,013XX N WASHTENAW AVE,BATTERY,APARTMENT,FALSE,TRUE,1423,14,26,24,1158157,1908727,2019,41.90529507,-87.69447675
11620807,3/12/2019 16:08,063XX S HALSTED ST,BATTERY,CTA TRAIN,FALSE,FALSE,723,7,20,68,1172056,1862850,2019,41.77910928,-87.64477252
11620808,3/11/2019 17:00,032XX W BELMONT AVE,THEFT,OTHER,FALSE,FALSE,1412,14,35,21,1154055,1921095,2019,41.93931673,-87.70921414
11620812,3/10/2019 3:00,039XX W ROSCOE ST,BATTERY,APARTMENT,FALSE,FALSE,1732,17,30,21,1149357,1922311,2019,41.94274609,-87.72644907
11620819,3/12/2019 15:50,063XX S KILBOURN AVE,BATTERY,STREET,FALSE,TRUE,813,8,13,65,1147463,1862216,2019,41.77787449,-87.73494992
12017622,3/26/2020 1:40,062XX N BROADWAY,BATTERY,RESTAURANT,FALSE,FALSE,2433,24,48,77,1167168,1941591,2020,41.99528637,-87.66042871
11620831,3/8/2019 15:00,028XX N HALSTED ST,THEFT,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1933,19,44,6,1170447,1918992,2019,41.93320272,-87.64903091
11620840,3/12/2019 11:45,005XX E 45TH ST,THEFT,STREET,FALSE,FALSE,221,2,3,38,1180504,1875293,2019,41.81306419,-87.61341955
11620841,3/12/2019 16:00,063XX S WESTERN AVE,BATTERY,SIDEWALK,FALSE,FALSE,825,8,16,66,1161459,1862643,2019,41.77876753,-87.68362799
11620845,3/12/2019 16:30,001XX N STATE ST,THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,1176352,1900927,2019,41.88350019,-87.6278767
11620850,3/12/2019 14:25,050XX S ASHLAND AVE,BATTERY,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,933,9,20,61,1166524,1871398,2019,41.8026858,-87.66480968
11620851,3/11/2019 9:00,040XX W CERMAK RD,THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1012,10,24,29,1149888,1889077,2019,41.85153825,-87.72536298
11620852,3/12/2019 15:51,038XX W CHICAGO AVE,BATTERY,STREET,FALSE,FALSE,1112,11,27,23,1150827,1905071,2019,41.89540929,-87.72149816
11620854,3/11/2019 17:00,032XX W CERMAK RD,THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1024,10,12,30,1155283,1889197,2019,41.85176102,-87.70555867
11620861,3/11/2019 11:00,014XX N PARKSIDE AVE,BATTERY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2531,25,29,25,1138406,1909030,2019,41.90650727,-87.76702211
11620863,3/12/2019 17:36,027XX N MILWAUKEE AVE,BATTERY,RESTAURANT,TRUE,FALSE,1412,14,35,22,1154020,1917811,2019,41.93030588,-87.70943061
11620864,3/12/2019 16:18,015XX N CLYBOURN AVE,THEFT,GROCERY FOOD STORE,FALSE,FALSE,1822,18,27,8,1171167,1910123,2019,41.90884995,-87.64664598
11620867,3/12/2019 17:40,015XX N KOSTNER AVE,BATTERY,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2533,25,37,23,1146760,1909888,2019,41.90870626,-87.73631228
11620869,3/12/2019 14:20,061XX N WASHTENAW AVE,THEFT,STREET,FALSE,FALSE,2413,24,40,2,1157222,1940624,2019,41.99284152,-87.69704147
11620878,2/27/2019 13:30,020XX N KEDZIE AVE,THEFT,RESIDENCE,FALSE,FALSE,1414,14,32,22,1154707,1913616,2019,41.91878072,-87.70701863
11620885,3/12/2019 9:00,005XX S CLINTON ST,THEFT,STREET,FALSE,FALSE,124,1,25,28,1172810,1897826,2019,41.87507,-87.64097493
11620891,3/12/2019 16:20,052XX S DR MARTIN LUTHER KING JR DR,BATTERY,SIDEWALK,FALSE,FALSE,231,2,3,40,1179813,1870417,2019,41.79969988,-87.61610339
11620893,3/12/2019 17:30,008XX W NORTH AVE,THEFT,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1822,18,2,8,1170635,1910871,2019,41.91091418,-87.64857834
11620897,3/12/2019 16:15,019XX N CICERO AVE,THEFT,DEPARTMENT STORE,FALSE,FALSE,2533,25,36,19,1144090,1912429,2019,41.91572961,-87.74605678
11620898,3/12/2019 11:00,011XX W LOYOLA AVE,THEFT,"SCHOOL, PRIVATE, BUILDING",FALSE,FALSE,2432,24,49,1,1167433,1943876,2019,42.00155074,-87.65938775
11620901,3/12/2019 18:30,078XX S SOUTH SHORE DR,THEFT,RESIDENCE,FALSE,FALSE,421,4,7,46,1198248,1853536,2019,41.75293545,-87.5490632
11620902,3/12/2019 18:20,074XX N CLAREMONT AVE,THEFT,STREET,FALSE,FALSE,2411,24,50,2,1159382,1949260,2019,42.01649467,-87.68885709
11620903,3/4/2019 12:30,001XX N WABASH AVE,THEFT,APARTMENT,FALSE,FALSE,111,1,42,32,1176799,1900994,2019,41.88367394,-87.62623327
11620909,3/12/2019 15:45,039XX S ARCHER AVE,BATTERY,GAS STATION,FALSE,FALSE,921,9,12,58,1159344,1878471,2019,41.82224523,-87.69094813
11620910,3/12/2019 17:04,090XX S DAUPHIN AVE,BATTERY,RESIDENCE,TRUE,TRUE,633,6,8,44,1183725,1845324,2019,41.73075179,-87.60253902
11620916,3/12/2019 15:20,022XX S KILDARE AVE,BATTERY,APARTMENT,FALSE,TRUE,1013,10,22,29,1148293,1888761,2019,41.85070195,-87.73122521
11620918,3/4/2019 14:28,016XX N MAPLEWOOD AVE,THEFT,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1434,14,1,24,1159116,1910778,2019,41.91090353,-87.6908976
11620920,3/12/2019 14:50,037XX S WENTWORTH AVE,BATTERY,CTA BUS,FALSE,FALSE,915,9,3,34,1175564,1880074,2019,41.82629581,-87.63139624
11620921,3/12/2019 16:00,057XX S MORGAN ST,THEFT,STREET,FALSE,FALSE,712,7,16,68,1170625,1866737,2019,41.78980699,-87.64990543
11620922,3/12/2019 16:41,051XX S WOOD ST,BATTERY,PARK PROPERTY,FALSE,FALSE,932,9,16,61,1165214,1870708,2019,41.80082022,-87.66963358
11620923,3/12/2019 17:42,014XX S SACRAMENTO DR,BATTERY,PARK PROPERTY,FALSE,FALSE,1022,10,24,29,1156220,1893242,2019,41.8628421,-87.70201046
11620926,3/12/2019 20:00,062XX S WESTERN AVE,THEFT,SIDEWALK,FALSE,FALSE,825,8,16,66,1161441,1863309,2019,41.7805955,-87.68367553
11620930,3/12/2019 7:30,013XX W HARRISON ST,BATTERY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1231,12,28,28,1167465,1897475,2019,41.87422347,-87.66060958
11620937,3/12/2019 11:07,045XX W BELMONT AVE,BATTERY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1731,17,30,16,1145319,1920882,2019,41.93890228,-87.74132706
11620939,3/12/2019 15:30,032XX W CERMAK RD,BATTERY,OTHER,FALSE,FALSE,1024,10,12,30,1154883,1889188,2019,41.85174434,-87.70702702
11620940,2/28/2019 17:45,099XX S EWING AVE,BATTERY,SIDEWALK,FALSE,FALSE,432,4,10,52,1202137,1839827,2019,41.71521884,-87.53527775
11620941,3/12/2019 14:00,079XX S INGLESIDE AVE,BATTERY,APARTMENT,FALSE,TRUE,624,6,8,44,1183939,1852568,2019,41.75062512,-87.60152941
11620944,3/12/2019 15:44,015XX N CLYBOURN AVE,BATTERY,GROCERY FOOD STORE,FALSE,FALSE,1822,18,27,8,1171167,1910123,2019,41.90884995,-87.64664598
11620951,3/12/2019 16:00,002XX N MICHIGAN AVE,THEFT,RESTAURANT,FALSE,FALSE,111,1,42,32,1177258,1901852,2019,41.88601795,-87.62452178
11620956,3/11/2019 20:00,005XX W BELDEN AVE,THEFT,APARTMENT,FALSE,FALSE,1812,18,43,7,1172206,1915550,2019,41.92371902,-87.64266866
11620958,3/11/2019 15:30,022XX S CENTRAL PARK AVE,THEFT,APARTMENT,FALSE,FALSE,1013,10,22,30,1152723,1888730,2019,41.85053049,-87.71496693
11620963,3/11/2019 12:20,002XX W WASHINGTON ST,THEFT,RESTAURANT,FALSE,FALSE,122,1,42,32,1174561,1900806,2019,41.88320837,-87.63445694
11620967,3/12/2019 12:30,001XX W CONGRESS PKWY,THEFT,GAS STATION,FALSE,FALSE,122,1,4,32,1175535,1898044,2019,41.87560745,-87.63096339
11620973,2/21/2019 8:00,006XX W Roscoe St,THEFT,APARTMENT,FALSE,FALSE,1925,19,44,6,1171272,1922814,2019,41.94367233,-87.64588649
11620979,3/10/2019 19:35,024XX W EASTWOOD AVE,THEFT,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1911,19,47,4,1159244,1930759,2019,41.96573005,-87.68987641
11620982,3/12/2019 10:00,045XX W MAYPOLE AVE,BATTERY,RESIDENCE,FALSE,FALSE,1113,11,28,26,1146135,1901073,2019,41.88452885,-87.73883264
11620991,3/12/2019 13:47,004XX S DAMEN AVE,THEFT,CTA TRAIN,FALSE,FALSE,1225,12,27,28,1163135,1897829,2019,41.8752869,-87.67649739
11621003,3/12/2019 15:45,046XX W NORTH AVE,THEFT,DEPARTMENT STORE,TRUE,FALSE,2533,25,37,25,1145011,1910225,2019,41.90966425,-87.74272882
11621005,3/12/2019 16:00,023XX N SPRINGFIELD AVE,THEFT,STREET,FALSE,FALSE,2525,25,35,22,1149993,1915280,2019,41.92344005,-87.72429503
11621009,3/12/2019 18:10,055XX W SCHOOL ST,BATTERY,STREET,FALSE,TRUE,1633,16,30,15,1138773,1921390,2019,41.94041781,-87.76537323
11621014,3/12/2019 18:57,0000X N STATE ST,THEFT,SMALL RETAIL STORE,TRUE,FALSE,112,1,42,32,1176365,1900502,2019,41.88233367,-87.62784179
11621022,3/11/2019 21:30,086XX S LAFAYETTE AVE,BATTERY,SIDEWALK,FALSE,FALSE,622,6,21,44,1177446,1847646,2019,41.73726764,-87.62547102
11621031,3/10/2019 20:00,011XX W COLUMBIA AVE,THEFT,APARTMENT,FALSE,FALSE,2432,24,49,1,1167442,1945002,2019,42.00464031,-87.65932203
11621034,3/11/2019 23:00,053XX W CULLOM AVE,THEFT,STREET,FALSE,FALSE,1624,16,38,15,1139888,1928071,2019,41.95873077,-87.76111123
11621040,3/12/2019 17:45,044XX S PULASKI RD,THEFT,DEPARTMENT STORE,TRUE,FALSE,821,8,14,57,1150424,1874895,2019,41.81261053,-87.72376507
